,id,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt
746,2009_001871,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
747,2009_001885,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
748,2009_001888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
749,2009_001894,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
750,2009_001898,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
751,2009_001922,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
752,2009_001937,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
753,2009_001961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
754,2009_001964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
755,2009_001972,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
756,2009_002010,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
757,2009_002019,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
758,2009_002052,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
759,2009_002060,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
760,2009_002072,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
761,2009_002083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
762,2009_002117,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
763,2009_002153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
764,2009_002204,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
765,2009_002216,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
766,2009_002229,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
767,2009_002245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
768,2009_002262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
769,2009_002264,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
770,2009_002281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
771,2009_002285,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
772,2009_002314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
773,2009_002343,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
774,2009_002362,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
775,2009_002387,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
776,2009_002409,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
777,2009_002416,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
778,2009_002419,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
779,2009_002422,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
780,2009_002423,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
781,2009_002425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
782,2009_002448,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,2009_002460,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
784,2009_002472,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
785,2009_002519,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
786,2009_002530,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
787,2009_002543,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
788,2009_002567,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
789,2009_002586,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
790,2009_002588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
791,2009_002599,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
792,2009_002613,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
793,2009_002626,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,2009_002628,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
795,2009_002662,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
796,2009_002674,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
797,2009_002713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
798,2009_002715,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
799,2009_002734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
800,2009_002763,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
801,2009_002789,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
802,2009_002820,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
803,2009_002844,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
804,2009_002845,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
805,2009_002849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
806,2009_002862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
807,2009_002872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
808,2009_002885,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
809,2009_002897,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,2009_002912,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
811,2009_002914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
812,2009_002917,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
813,2009_002932,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
814,2009_002972,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
815,2009_002984,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
816,2009_002988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
817,2009_002993,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
818,2009_003006,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
819,2009_003007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,2009_003012,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
821,2009_003034,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,2009_003035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
823,2009_003039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
824,2009_003053,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
825,2009_003054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
826,2009_003075,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
827,2009_003087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
828,2009_003088,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
829,2009_003090,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
830,2009_003142,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
831,2009_003146,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
832,2009_003147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
833,2009_003164,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834,2009_003172,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
835,2009_003200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836,2009_003249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
837,2009_003317,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
838,2009_003340,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
839,2009_003345,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840,2009_003353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
841,2009_003361,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
842,2009_003369,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
843,2009_003455,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
844,2009_003461,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845,2009_003468,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
846,2009_003497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
847,2009_003519,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
848,2009_003522,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
849,2009_003539,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
850,2009_003555,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
851,2009_003613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
852,2009_003636,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
853,2009_003646,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
854,2009_003660,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
855,2009_003690,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
856,2009_003697,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
857,2009_003711,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
858,2009_003734,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
859,2009_003736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
860,2009_003757,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,2009_003768,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
862,2009_003783,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
863,2009_003799,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,2009_003815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
865,2009_003820,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
866,2009_003825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
867,2009_003860,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
868,2009_003865,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
869,2009_003921,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
870,2009_003922,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
871,2009_003933,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
872,2009_003961,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
873,2009_003975,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
874,2009_004091,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
875,2009_004095,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
876,2009_004105,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
877,2009_004117,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
878,2009_004171,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
879,2009_004178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
880,2009_004180,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
881,2009_004186,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
882,2009_004191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
883,2009_004212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
884,2009_004213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
885,2009_004228,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
886,2009_004249,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
887,2009_004264,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
888,2009_004278,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
889,2009_004301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
890,2009_004316,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
891,2009_004317,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
892,2009_004327,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
893,2009_004328,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
894,2009_004334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
895,2009_004336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
896,2009_004368,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
897,2009_004374,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
898,2009_004409,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
899,2009_004417,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
900,2009_004425,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
901,2009_004426,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
902,2009_004434,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
903,2009_004446,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
904,2009_004464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
905,2009_004479,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
906,2009_004519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
907,2009_004539,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
908,2009_004561,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
909,2009_004620,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
910,2009_004626,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
911,2009_004643,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
912,2009_004656,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
913,2009_004661,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
914,2009_004674,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
915,2009_004705,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
916,2009_004790,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
917,2009_004805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
918,2009_004829,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
919,2009_004887,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
920,2009_004888,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
921,2009_004890,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
922,2009_004901,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
923,2009_004904,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924,2009_004919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
925,2009_004939,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
926,2009_004980,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,2009_004990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
928,2009_005000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
929,2009_005016,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
930,2009_005031,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
931,2009_005037,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
932,2009_005055,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
933,2009_005056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
934,2009_005069,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
935,2009_005084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
936,2009_005085,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
937,2009_005107,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
938,2009_005118,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
939,2009_005120,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,2009_005128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
941,2009_005130,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
942,2009_005141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
943,2009_005145,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
944,2009_005160,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
945,2009_005177,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
946,2009_005194,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
947,2009_005234,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
948,2009_005236,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
949,2009_005247,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
950,2009_005269,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
951,2009_005287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
952,2010_000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
953,2010_000043,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
954,2010_000063,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
955,2010_000075,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
956,2010_000076,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
957,2010_000114,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
958,2010_000117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
959,2010_000131,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
960,2010_000132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
961,2010_000148,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
962,2010_000187,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
963,2010_000189,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
964,2010_000195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
965,2010_000269,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
966,2010_000285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
967,2010_000371,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
968,2010_000392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
969,2010_000404,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
970,2010_000436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
971,2010_000437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
972,2010_000466,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
973,2010_000469,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
974,2010_000492,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
975,2010_000498,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
976,2010_000503,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
977,2010_000519,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
978,2010_000567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
979,2010_000588,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
980,2010_000632,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
981,2010_000661,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
982,2010_000675,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
983,2010_000685,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
984,2010_000746,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
985,2010_000748,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
986,2010_000772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
987,2010_000787,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
988,2010_000810,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
989,2010_000815,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
990,2010_000847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
991,2010_000855,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
992,2010_000885,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
993,2010_000887,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
994,2010_000978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
995,2010_000986,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
996,2010_001043,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
997,2010_001120,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
998,2010_001131,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
999,2010_001154,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1000,2010_001160,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1001,2010_001177,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1002,2010_001183,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1003,2010_001184,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1004,2010_001195,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1005,2010_001245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1006,2010_001247,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1007,2010_001261,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1008,2010_001273,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1009,2010_001279,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1010,2010_001282,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1011,2010_001329,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1012,2010_001347,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1013,2010_001374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1014,2010_001386,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1015,2010_001399,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1016,2010_001413,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1017,2010_001418,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1018,2010_001422,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1019,2010_001457,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1020,2010_001514,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1021,2010_001515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1022,2010_001561,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1023,2010_001562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1024,2010_001576,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1025,2010_001590,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1026,2010_001595,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1027,2010_001618,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1028,2010_001619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1029,2010_001630,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1030,2010_001660,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1031,2010_001676,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1032,2010_001706,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
